t(s),Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 30: solute,Flux surface 29: solute,Flux surface 28: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 24: solute,Flux surface 25: solute,Flux surface 26: solute,Flux surface 27: solute,Flux surface 21: solute
36.13274044862348,6878362312397346.0,3901718194738393.5,1040137967656187.2,175336765736031.16,187520343547355.44,196129586606240.2,120000984701276.75,102958295055943.94,124292742554838.17,103705326873866.86,64972564074391.766,63090428971897.766,62753418480829.63,63710463573102.914,3.9266467999210056e+18,7.330979971837642e+16,4660335653947638.0,1171155395895854.2,308150991417325.2,311129490922465.9,313707632898907.0,219777691475841.62,186202171199860.12,220873955099777.12,186427324428388.8,124670313476114.58,124668694976746.28,124433631767402.28,124555096481818.66,3.9266467999210076e+18,10072031.245601939,15022053.527367543,15969276.875899237,8783005.864858475,8664588.361929534,11533450.414971115,9328519.326206941,2410351.9095275607,489492.6534815545,225620.0534860177,949647.1677867458,388257605.5722913,291677350.7879759,123349831.09416974,167368890.6100247,170719170790037.75
37.49406785310971,6908800839543618.0,4104759136900987.5,1095412005280997.1,184661989485004.16,197496810497428.44,206566579562386.44,126379820031453.02,108427333515990.4,130901320452375.55,109214394571115.5,68421452440310.69,66438662857317.59,66082783495950.7,67091154921440.74,4.074354811989201e+18,7.362012325852714e+16,4902739770669726.0,1233403173843502.8,324684888897300.3,327844751455555.1,330574553685823.7,231555584305447.38,196176204155702.9,232720057105793.06,196415243710429.2,131336670565732.4,131329559360455.6,131079912953264.78,131210324338307.39,4.074354811989201e+18,-2631409.0945873535,10184225.588011764,18303699.550273903,12310041.366674732,12097061.704359055,14325954.853635583,12758929.669810645,5011230.674981382,2722010.119612907,2387522.304358881,3236451.66305312,342742765.58427835,253059712.33488792,109783356.92917459,149891073.06603736,170387066485952.47
38.86900853164081,6939457332335048.0,4313058043637930.0,1152007497151180.0,194223599750135.5,207725855918933.12,217267596807736.53,132920461969695.31,114035014819596.28,137677362128222.22,114863079409491.56,71957925428638.02,69871934962015.89,69496672978961.72,70557643684578.5,4.2235250296733686e+18,7.393271115094434e+16,5151420403194079.0,1297141526392247.2,341647946710410.4,344994518143439.8,347880226159565.94,243638811986467.38,206408817964198.53,244873425573582.16,206662110989009.34,138175640284896.27,138162643389640.27,137897962518211.44,138037596022412.81,4.2235250296733686e+18,-25495977.49530446,-1336039.2945015358,17765760.856506627,15210532.037303006,14896020.108669009,15634865.691158406,15443167.966582173,7892234.840614724,5408756.4721378945,5020788.908325663,5914985.613590169,292742869.44271827,211195505.10542262,94786439.57228571,130406570.09221187,170053415208923.38
40.25769861695722,6970332790278820.0,4526677312785971.0,1209926499049814.0,204023838596624.1,218209858568504.3,228235110799684.4,139624453912093.67,119782663551829.16,144622451117535.66,120652711206779.86,75582834276630.83,73391070051571.03,72995906367612.2,74110758795903.27,4.3741718977786557e+18,7.42475743855379e+16,5406452093277183.0,1362372950498471.5,359044554909816.94,362583247214689.5,365629149764730.1,256030494931727.62,216902664291690.16,257337191285490.72,217170577012108.72,145189003751205.94,145169712150348.06,144889539993203.34,145038671771818.03,4.3741718977786557e+18,-61839373.465912625,-22154522.579567842,12629608.111502677,16637410.567830572,16256887.981581949,14347765.547413351,16535233.319142982,10760283.59048474,8355712.769218459,7944725.096824906,8759940.120281054,239041541.00061455,166716930.05539376,78574414.77024275,109216522.41893606,169718222769094.12
41.66027560312679,7001428211112240.0,4745681459728850.0,1269171308602739.2,214065050787898.38,228951307173860.28,239471709038755.22,146493409409370.7,125671664325324.2,151738243549412.12,126584680176609.2,79297068198301.45,76996929564722.3,76581339402816.77,77751366049251.7,4.52630999818535e+18,7.456472394097144e+16,5667911906774564.0,1429100211326565.5,376879291900381.44,380615586267343.6,383826017520224.8,268733887170262.97,227660507848704.47,270114619535742.5,227943405665275.3,152378617575301.8,152352605581926.5,152056479270917.16,152215386343723.7,4.52630999818535e+18,-115412321.7131199,-55295449.008336715,811701.3236055148,15515675.392025936,15169113.107312215,9100907.585353399,14978923.973317672,13210425.294037122,11270763.769024145,10882714.209261704,11443293.777491312,182391683.21543407,120225017.66351438,61354188.865828335,86612205.79457892,169381495179748.53
43.07687835915806,7032744590799004.0,4970137073334403.0,1329744462921155.5,224349680348618.3,239952796675825.3,250980090089095.62,153529009862435.7,131703459805673.56,159026465731959.88,132660434934348.38,83101553183965.83,80690410460722.61,80253862973178.48,81480366919711.36,4.679954051443664e+18,7.488417078458406e+16,5935879382020471.0,1497326339331984.0,395156918746279.44,399096368421373.94,402475710060626.25,281752372355030.2,238685223016906.75,283209106084354.3,238983470587945.12,159746411672391.9,159713236304449.4,159400686418989.2,159569646818294.88,4.679954051443664e+18,-190375807.4198629,-104179769.85029474,-20131399.687723238,10534712.742950566,10411220.874783315,-1724373.318610525,9503510.477366945,14718938.171128888,13755390.275152896,13453745.39111378,13526394.4534666,123509933.91926084,72286055.12855819,43322937.977758765,62872681.83032151,169043238657492.03
44.50764714274964,7064282923457908.0,5200112777415066.0,1391648736983461.0,234880267541912.5,251217024921908.47,262763060076664.1,160733002496271.88,137879548975165.05,166488912028416.4,138881480743444.3,86997250947032.27,84472444208167.8,84014402099840.19,85298697527436.89,4.835118918355711e+18,7.520592587162282e+16,6210436484775964.0,1567054628242885.8,413882374192133.9,418030607202655.75,421583290422103.8,295089460271560.25,249979790899340.78,296624173618224.06,250293752214053.44,167294387352270.8,167253587722108.2,166924137767920.34,167103430677874.0,4.835118918355711e+18,-291271936.0204113,-172606705.23370394,-52998601.18383611,145182.71136172971,549929.7257916816,-20000440.17408968,-1376479.1017461272,14638765.222946905,15298461.294663899,15166000.53101361,14454231.490009898,63072521.37145253,23429112.591041178,24667163.526980612,38263016.35770487,168703459623075.84
45.95272361417714,7096044201359466.0,5435679197195194.0,1454887142544024.8,245659446212083.78,262746789758120.7,274823529608621.3,168107198579462.5,144201485606894.72,174127442990072.22,145249377973889.2,90985158000768.5,88343995898762.1,87863915045209.69,89207327727693.8,4.991819601530108e+18,7.553000014509837e+16,6491667569117905.0,1638288633693397.8,433060770313554.2,437423492071987.06,441153999484606.6,308748783788668.6,261547296744257.06,310363468659705.94,261877335186967.97,175024615655229.12,174975712370369.44,174628878241483.06,174818784129618.22,4.991819601530108e+18,-422989707.06618464,-264729591.76090524,-100933850.5607147,-17439809.418839183,-16056984.617325995,-47847748.131642826,-19357697.91715919,12197223.32152914,15272135.258823317,15412519.358571593,13551885.589713648,1712323.4947036721,-25855502.23225362,5562049.649411252,13032986.208148673,168362164701574.47
47.41225085031891,7128029414880177.0,5676908930308245.0,1519462927406703.8,256689941450888.5,274544986473390.34,287164511065612.9,175653471861337.97,150670876925210.16,181943983716689.53,151765740748666.6,95066304850270.19,92306063471860.9,91803392531451.81,93207260312702.78,5.150071246910365e+18,7.585640453522706e+16,6779659343679380.0,1711032172317091.2,452697388724922.0,457280384525022.0,461193251994815.25,322734096200833.7,273390927699837.2,324430758871563.94,273737406106107.53,182939235905922.2,182881730479303.28,182517019902042.06,182717820643763.2,5.150071246910365e+18,-590726949.4119468,-385027098.3007939,-167410464.6258151,-44239628.0068765,-41254458.0367191,-87625350.42844114,-46341045.66042748,6495865.195305092,12929813.392222712,13468895.027518954,10023078.315738173,-59983044.355611354,-75117011.21481746,-13828925.193787357,-12583796.61074778,168019360722854.06
48.886373358822105,7160239552471072.0,5923876521890756.0,1585379574938612.5,267974567551498.5,286614605557322.25,299789116225351.8,183373757202650.12,157289382431875.38,189940522419159.72,158432235757289.03,99241755286927.19,96359677037623.34,95833857056621.06,97299530312895.66,5.309889145283704e+18,7.618514995904038e+16,7074500842694499.0,1785289321153496.0,472797677282546.3,477606814699466.44,481706633104915.9,337049268918874.5,285513970863201.75,338829930714278.44,285877251568361.56,191040454461185.44,190973828729364.38,190590740687079.5,190802719683659.62,5.309889145283704e+18,-799949587.9642067,-538270849.020746,-256210999.80888295,-82497541.2359253,-77080964.2986956,-141918054.322279,-84421802.41568713,-3487672.421401869,7406036.297831938,8492899.777204618,2950692.629824104,-121472269.25123255,-123944287.06456642,-33354164.390715875,-38370406.8641116,167675054721900.4
50.37523709241033,7192675600649586.0,6176658443382094.0,1652640803729778.2,279516226219051.8,298958730737384.7,312700554181564.9,191270049378945.4,164058712880119.53,198119109162629.9,165250581218496.66,103512605774421.06,100505898288254.83,99956362297980.33,101485204386889.39,5.471288733777605e+18,7.65162473202515e+16,7376283401347520.0,1861064417253985.8,493367247229561.4,498408478434471.56,502699895371034.7,351698289471434.7,297919811591988.44,353564987417737.56,298300256472660.56,199330543631062.34,199254259179125.7,198852283316469.6,199075725606944.78,5.471288733777609e+18,-1056349312.7599354,-729490439.4191669,-371403462.8136954,-134669143.1152844,-125756842.89997187,-213520780.4525995,-135877289.80980453,-18896032.63422625,-2281824.0208681487,-474099.4699303445,-8700900.970037233,-182260647.10359153,-171965444.36501655,-52873953.75070423,-64126830.768103465,167329253938894.75
51.878989463334435,7225338543957746.0,6435333074682805.0,1721250567327372.8,291317905010897.44,311580537266103.8,325902129527130.0,199344402038609.03,170980629381145.78,206481854771205.2,172222545976476.5,107879984916741.62,104745819988238.61,104171992593404.31,105765380290894.9,5.634285597349398e+18,7.684970750868888e+16,7685100634990264.0,1938362057401074.5,514411870736247.1,519691234734525.06,524178956162644.1,366685259784810.9,310611932051133.1,368640047234370.8,311009902560095.3,207811840755065.5,207725338347222.25,207303954352701.28,207539146719981.22,5.634285597349398e+18,-1365800609.0961754,-963936757.8491364,-517314643.06037647,-203408245.3407839,-189670574.49398515,-305420673.6203824,-203152517.09606853,-40986931.67613217,-17230251.52137783,-14504103.748000283,-26081902.945824273,-241899778.35015276,-218847001.53869417,-72260318.32247283,-89669943.51631095,166981965819552.7
53.39777935796778,7258229364941870.0,6699980689372282.0,1791213053992116.2,303382675983094.56,324483290432749.0,339397240774280.6,207598926799903.06,178056942629630.5,215030929877803.62,179349948717107.25,112345052999978.11,109080565535650.02,108481862493023.75,110141186419504.23,5.798895470268093e+18,7.7185541399982e+16,8001048421854814.0,2017187097877305.8,535937478795342.8,541461103596413.44,546149895440594.5,382014394712921.6,323593909970887.8,384059341945111.8,324009767165728.8,216486747418077.6,216389446433091.03,215948123398689.9,216195354470008.53,5.798895470268093e+18,-1734317990.6453252,-1247044439.7236183,-698501311.2569859,-291550717.3584128,-271363437.8280671,-420777491.9872192,-288844254.9779394,-71126608.20388553,-38644844.49605776,-34778008.923026405,-50451732.537372015,-299986761.5202628,-264292701.41033262,-91396763.46948045,-114833283.86032403,166633198015135.6
54.93175715154746,7291349044148471.0,6970683442729281.0,1862532686439074.5,315713694522760.94,337670344277004.8,353189378987998.56,216035792473305.47,185289512236533.0,223768564104817.9,186634657292339.06,116909001600675.78,113511288587647.62,112887116374203.9,114613781410820.86,5.965134237587814e+18,7.752375985550576e+16,8324224888961051.0,2097544654237625.0,557950159437200.8,563724264162737.5,568618953866431.6,397690020792751.0,336869417595376.9,399827215593151.0,337303522161153.8,225357728792263.44,225249026663028.16,224787222419684.7,225046782761457.28,5.965134237587814e+18,-2168014161.9416924,-1584394190.6038392,-919719977.7459782,-402096736.1399884,-373512959.7941214,-562902769.5929106,-395683955.18743724,-110782156.05249526,-67834344.78974526,-62579892.00857389,-83172475.45163915,-356162979.6927492,-308042066.32877266,-110177924.05654262,-139466664.54513854,166282958382468.7
56.48107472306293,7324698560081557.0,7247525362342081.0,1935214121536444.2,328314198348341.5,351145140485078.3,367282126611845.06,224657224397137.6,192680246158918.75,232697045363029.8,194078588142425.6,121573053254462.06,118039172744120.67,117388928113882.17,119184353809782.58,6.133017936602716e+18,7.78643737217697e+16,8654730400981212.0,2179440101053221.2,580456156233835.6,586487053170285.2,591592531210553.9,413716575203668.44,350442220803340.0,415948123423616.94,350894933069603.94,234427313093088.62,234306584749849.47,233823745177548.12,234095927384567.66,6.133017936602716e+18,-2673059726.6284404,-1981675622.7071767,-1185895845.0662084,-538191880.8376036,-498915540.7904847,-735238207.6667439,-526519902.2751874,-161512962.3284125,-106203638.87928776,-99290254.26192483,-125701340.92625979,-410112563.55347496,-349868753.0675721,-128509142.68218876,-163435652.4917025,165931254984052.34
58.04588547029356,7358278889206595.0,7530592341132188.0,2009262249944521.2,341187506662030.3,364911207450913.0,381679156467681.06,233465503875992.34,200231100217833.1,241818719257720.9,201683705806838.97,126338461179423.95,122665431284186.98,121988500812959.84,123854121784280.03,6.302562758282287e+18,7.820739383035874e+16,8992667551884312.0,2262879071604600.0,603461867064742.5,609755963665049.6,615077185030174.4,430098604911727.9,364316178385214.9,432426631009914.0,364787858337472.6,243698091139021.3,243564688455787.7,243060246767055.3,243345345545886.97,6.302562758282287e+18,-3255644956.3943887,-2444651160.696994,-1502091525.698209,-703107474.7482486,-650468603.7756519,-941333706.5694815,-684298948.4241834,-224961462.31123644,-155245927.48530036,-146378414.92603332,-179582331.2521308,-461560603.24802357,-389578763.314737,-146305994.743029,-186620948.072328,165578096087791.66
59.6263443249965,7392091005941745.0,7819972132643437.0,2084682195683538.0,354337019440420.06,378972159487137.44,396384230912770.25,242462967712666.88,207944077696236.47,251135988592262.8,209452022515897.12,131206509049382.03,127391306950903.36,126687066568145.66,128624332889297.23,6.4737850486834e+18,7.855283099778126e+16,9338141159221966.0,2347867457509906.0,626973843120427.2,633537643958955.9,639079629591175.9,446840765982209.7,378495241462313.1,449267413549744.25,378986248748164.6,253172716005727.12,253025967249593.1,252499343245196.06,252797655491481.7,6.4737850486834e+18,-3921944044.5026507,-2979121489.632693,-1873476031.5474603,-900220540.479731,-831152579.3245146,-1184825404.8678617,-872048144.5248917,-302843408.7791595,-216534251.8426625,-205394241.72183615,-246437316.43410408,-510271172.15060246,-427008557.15034854,-163493775.58584625,-208917688.9339173,165223490166838.25
61.22260776824647,7426135882631840.0,8115754348471028.0,2161479315623074.5,367766216851076.2,393331696172027.5,411401201139794.0,251652007825367.25,215821229009990.66,260651312960543.78,217385597855998.75,136178510812769.1,132218071780084.12,131485886287146.42,133496263874932.78,6.64670131034501e+18,7.890069602505117e+16,9691258260951662.0,2434411408277131.0,650998788122380.4,657838896805861.9,663606735011093.5,463947823045636.0,392983453035688.75,466475255315804.56,393494146965713.56,262853902766662.7,262693112049844.56,262143711345435.5,262455536214833.94,6.64670131034501e+18,-4678082188.1458845,-3590892942.40306,-2305294478.9528704,-1132993695.983563,-1044013002.3963537,-1469414046.9668696,-1092856542.9373932,-396937837.2669451,-291712553.1858307,-277959393.30639523,-327956693.4602829,-556045216.5662059,-462023109.42740816,-180006962.7293857,-230234699.9738084,164867445899479.62
62.834833845928934,7460414489549561.0,8418030457720312.0,2239659198888537.8,381478658783917.25,407993601820322.75,426734006606344.3,261035070942952.38,223864651445686.78,270367208420555.66,225486538502149.75,141255810553331.94,137147026969583.67,136386249543598.77,138471220534526.5,6.821328203670799e+18,7.925099969760771e+16,1.0052128114703264e+16,2522517330772043.5,675543557740349.9,682666678777035.9,688665526601950.8,481424648904159.94,407784947653627.7,484055049247686.75,408315687197074.56,272744428312914.38,272568875047351.88,271996088269913.6,272321727242190.56,6.821328203670799e+18,-5530105775.954904,-4285747156.922757,-2802838893.7585373,-1404955280.8521643,-1292142960.7181008,-1798843957.371922,-1349857410.6332192,-509076891.3884348,-382486428.4106173,-365758235.9057345,-425889794.6536421,-598718357.664538,-494513942.53314394,-195788663.97892803,-250493708.08181933,164509972168737.66
64.46318218438823,7494927794894425.0,8726893788389399.0,2319227666181357.5,395477984487648.3,422961745066712.6,442386674581981.7,270614658371664.53,232076488959739.72,280286247242332.44,233756998012212.6,146439782389293.78,142179502785840.88,141389474468543.25,143550537589647.38,6.997682548318265e+18,7.960375278518075e+16,1.0420862199397804e+16,2612191888593664.5,700615159189918.0,708028099817691.4,714263184394079.5,499276224266578.3,422903951187889.44,502011796673154.3,423455094963192.6,282847131245935.7,282656069600433.5,282059271553283.56,282399028489082.94,6.997682548318265e+18,-6483955900.549574,-5069413275.316041,-3371420446.56682,-1719679965.2462747,-1578666100.6272242,-2176882859.078235,-1646211056.6646106,-641135654.5075022,-490613730.09210205,-470528582.03204644,-542035193.6228074,-638158645.0251288,-524397163.1154437,-210790060.61313084,-269628537.2008422,164151078061979.44
